1,10,11,2
2,11,12,3
3,12,13,4
4,13,14,5
5,14,15,6
6,15,16,7
7,16,17,8
8,17,18,9
10,19,20,11
11,20,21,12
12,21,22,13
13,22,23,14
14,23,24,15
15,24,25,16
16,25,26,17
17,26,27,18
19,28,29,20
20,29,30,21
21,30,31,22
22,31,32,23
23,32,33,24
24,33,34,25
25,34,35,26
26,35,36,27
28,37,38,29
29,38,39,30
30,39,40,31
31,40,41,32
32,41,42,33
33,42,43,34
34,43,44,35
35,44,45,36
37,46,47,38
38,47,48,39
39,48,49,40
40,49,50,41
41,50,51,42
42,51,52,43
43,52,53,44
44,53,54,45
46,55,56,47
47,56,57,48
48,57,58,49
49,58,59,50
50,59,60,51
51,60,61,52
52,61,62,53
53,62,63,54
55,64,65,56
56,65,66,57
57,66,67,58
58,67,68,59
59,68,69,60
60,69,70,61
61,70,71,62
62,71,72,63
64,73,74,65
65,74,75,66
66,75,76,67
67,76,77,68
68,77,78,69
69,78,79,70
70,79,80,71
71,80,81,72
